radiant,match_id,duration,first_blood_time,game_mode,dire_score,radiant_score,radiant_win,start_time,region,patch,throw,comeback,replay_url,picks_bans
TRUE,3226648144,3052,67,2,19,32,TRUE,1496666366,8,25,163,,http://replay188.valve.net/570/3226648144_2028579365.dem.bz2,"[{'is_pick': False, 'hero_id': 83, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3226648144}, {'is_pick': False, 'hero_id': 60, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3226648144}, {'is_pick': False, 'hero_id': 106, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3226648144}, {'is_pick': False, 'hero_id': 55, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 97, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 2, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 107, 'team': 0, 'order': 6, 'ord': 6, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 100, 'team': 1, 'order': 7, 'ord': 7, 'match_id': 3226648144}, {'is_pick': False, 'hero_id': 70, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3226648144}, {'is_pick': False, 'hero_id': 17, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3226648144}, {'is_pick': False, 'hero_id': 54, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3226648144}, {'is_pick': False, 'hero_id': 37, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 50, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 5, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 80, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 33, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3226648144}, {'is_pick': False, 'hero_id': 41, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3226648144}, {'is_pick': False, 'hero_id': 75, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 95, 'team': 1, 'order': 18, 'ord': 18, 'match_id': 3226648144}, {'is_pick': True, 'hero_id': 74, 'team': 0, 'order': 19, 'ord': 19, 'match_id': 3226648144}]"
FALSE,3226506568,1946,189,2,32,11,FALSE,1496661942,8,25,,0,http://replay181.valve.net/570/3226506568_2068116466.dem.bz2,"[{'is_pick': False, 'hero_id': 55, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3226506568}, {'is_pick': False, 'hero_id': 83, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3226506568}, {'is_pick': False, 'hero_id': 97, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3226506568}, {'is_pick': False, 'hero_id': 106, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 60, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 91, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 95, 'team': 0, 'order': 6, 'ord': 6, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 65, 'team': 1, 'order': 7, 'ord': 7, 'match_id': 3226506568}, {'is_pick': False, 'hero_id': 109, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3226506568}, {'is_pick': False, 'hero_id': 104, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3226506568}, {'is_pick': False, 'hero_id': 89, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3226506568}, {'is_pick': False, 'hero_id': 88, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 86, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 50, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 51, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 49, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3226506568}, {'is_pick': False, 'hero_id': 10, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3226506568}, {'is_pick': False, 'hero_id': 76, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 72, 'team': 1, 'order': 18, 'ord': 18, 'match_id': 3226506568}, {'is_pick': True, 'hero_id': 39, 'team': 0, 'order': 19, 'ord': 19, 'match_id': 3226506568}]"
FALSE,3225158198,3460,115,2,43,43,TRUE,1496596077,3,25,8224,,http://replay138.valve.net/570/3225158198_1761905728.dem.bz2,"[{'is_pick': False, 'hero_id': 83, 'team': 0, 'order': 0, 'ord': 0, 'match_id': 3225158198}, {'is_pick': False, 'hero_id': 49, 'team': 1, 'order': 1, 'ord': 1, 'match_id': 3225158198}, {'is_pick': False, 'hero_id': 51, 'team': 0, 'order': 2, 'ord': 2, 'match_id': 3225158198}, {'is_pick': False, 'hero_id': 11, 'team': 1, 'order': 3, 'ord': 3, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 60, 'team': 0, 'order': 4, 'ord': 4, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 89, 'team': 1, 'order': 5, 'ord': 5, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 87, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 65, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3225158198}, {'is_pick': False, 'hero_id': 45, 'team': 1, 'order': 8, 'ord': 8, 'match_id': 3225158198}, {'is_pick': False, 'hero_id': 55, 'team': 0, 'order': 9, 'ord': 9, 'match_id': 3225158198}, {'is_pick': False, 'hero_id': 43, 'team': 1, 'order': 10, 'ord': 10, 'match_id': 3225158198}, {'is_pick': False, 'hero_id': 104, 'team': 0, 'order': 11, 'ord': 11, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 8, 'team': 1, 'order': 12, 'ord': 12, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 50, 'team': 0, 'order': 13, 'ord': 13, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 107, 'team': 1, 'order': 14, 'ord': 14, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 109, 'team': 0, 'order': 15, 'ord': 15, 'match_id': 3225158198}, {'is_pick': False, 'hero_id': 15, 'team': 1, 'order': 16, 'ord': 16, 'match_id': 3225158198}, {'is_pick': False, 'hero_id': 97, 'team': 0, 'order': 17, 'ord': 17, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 25, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3225158198}, {'is_pick': True, 'hero_id': 13, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3225158198}]"
TRUE,3225052468,1900,115,2,33,6,FALSE,1496592424,3,25,,321,http://replay132.valve.net/570/3225052468_415065835.dem.bz2,"[{'is_pick': False, 'hero_id': 16, 'team': 0, 'order': 0, 'ord': 0, 'match_id': 3225052468}, {'is_pick': False, 'hero_id': 83, 'team': 1, 'order': 1, 'ord': 1, 'match_id': 3225052468}, {'is_pick': False, 'hero_id': 43, 'team': 0, 'order': 2, 'ord': 2, 'match_id': 3225052468}, {'is_pick': False, 'hero_id': 51, 'team': 1, 'order': 3, 'ord': 3, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 27, 'team': 0, 'order': 4, 'ord': 4, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 60, 'team': 1, 'order': 5, 'ord': 5, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 5, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 109, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3225052468}, {'is_pick': False, 'hero_id': 55, 'team': 1, 'order': 8, 'ord': 8, 'match_id': 3225052468}, {'is_pick': False, 'hero_id': 65, 'team': 0, 'order': 9, 'ord': 9, 'match_id': 3225052468}, {'is_pick': False, 'hero_id': 104, 'team': 1, 'order': 10, 'ord': 10, 'match_id': 3225052468}, {'is_pick': False, 'hero_id': 35, 'team': 0, 'order': 11, 'ord': 11, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 99, 'team': 1, 'order': 12, 'ord': 12, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 40, 'team': 0, 'order': 13, 'ord': 13, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 49, 'team': 1, 'order': 14, 'ord': 14, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 98, 'team': 0, 'order': 15, 'ord': 15, 'match_id': 3225052468}, {'is_pick': False, 'hero_id': 7, 'team': 1, 'order': 16, 'ord': 16, 'match_id': 3225052468}, {'is_pick': False, 'hero_id': 8, 'team': 0, 'order': 17, 'ord': 17, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 28, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3225052468}, {'is_pick': True, 'hero_id': 22, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3225052468}]"
FALSE,3206775767,3264,4,2,35,46,TRUE,1495874363,5,25,1448,,http://replay152.valve.net/570/3206775767_1215687578.dem.bz2,"[{'is_pick': False, 'hero_id': 91, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3206775767}, {'is_pick': False, 'hero_id': 83, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3206775767}, {'is_pick': False, 'hero_id': 71, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3206775767}, {'is_pick': False, 'hero_id': 14, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 51, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 16, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 5, 'team': 0, 'order': 6, 'ord': 6, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 27, 'team': 1, 'order': 7, 'ord': 7, 'match_id': 3206775767}, {'is_pick': False, 'hero_id': 109, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3206775767}, {'is_pick': False, 'hero_id': 1, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3206775767}, {'is_pick': False, 'hero_id': 11, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3206775767}, {'is_pick': False, 'hero_id': 102, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 99, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 103, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 63, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 41, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3206775767}, {'is_pick': False, 'hero_id': 74, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3206775767}, {'is_pick': False, 'hero_id': 17, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 9, 'team': 1, 'order': 18, 'ord': 18, 'match_id': 3206775767}, {'is_pick': True, 'hero_id': 89, 'team': 0, 'order': 19, 'ord': 19, 'match_id': 3206775767}]"
TRUE,3206650679,2185,163,2,32,15,FALSE,1495869974,5,25,,139,http://replay153.valve.net/570/3206650679_782293462.dem.bz2,"[{'is_pick': False, 'hero_id': 91, 'team': 0, 'order': 0, 'ord': 0, 'match_id': 3206650679}, {'is_pick': False, 'hero_id': 83, 'team': 1, 'order': 1, 'ord': 1, 'match_id': 3206650679}, {'is_pick': False, 'hero_id': 71, 'team': 0, 'order': 2, 'ord': 2, 'match_id': 3206650679}, {'is_pick': False, 'hero_id': 14, 'team': 1, 'order': 3, 'ord': 3, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 37, 'team': 0, 'order': 4, 'ord': 4, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 51, 'team': 1, 'order': 5, 'ord': 5, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 5, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 16, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3206650679}, {'is_pick': False, 'hero_id': 109, 'team': 1, 'order': 8, 'ord': 8, 'match_id': 3206650679}, {'is_pick': False, 'hero_id': 11, 'team': 0, 'order': 9, 'ord': 9, 'match_id': 3206650679}, {'is_pick': False, 'hero_id': 106, 'team': 1, 'order': 10, 'ord': 10, 'match_id': 3206650679}, {'is_pick': False, 'hero_id': 8, 'team': 0, 'order': 11, 'ord': 11, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 63, 'team': 1, 'order': 12, 'ord': 12, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 17, 'team': 0, 'order': 13, 'ord': 13, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 60, 'team': 1, 'order': 14, 'ord': 14, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 77, 'team': 0, 'order': 15, 'ord': 15, 'match_id': 3206650679}, {'is_pick': False, 'hero_id': 104, 'team': 1, 'order': 16, 'ord': 16, 'match_id': 3206650679}, {'is_pick': False, 'hero_id': 95, 'team': 0, 'order': 17, 'ord': 17, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 55, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3206650679}, {'is_pick': True, 'hero_id': 1, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3206650679}]"
TRUE,3206524339,2561,42,2,21,36,TRUE,1495865109,5,25,1452,,http://replay152.valve.net/570/3206524339_851406722.dem.bz2,"[{'is_pick': False, 'hero_id': 91, 'team': 0, 'order': 0, 'ord': 0, 'match_id': 3206524339}, {'is_pick': False, 'hero_id': 83, 'team': 1, 'order': 1, 'ord': 1, 'match_id': 3206524339}, {'is_pick': False, 'hero_id': 71, 'team': 0, 'order': 2, 'ord': 2, 'match_id': 3206524339}, {'is_pick': False, 'hero_id': 104, 'team': 1, 'order': 3, 'ord': 3, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 37, 'team': 0, 'order': 4, 'ord': 4, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 51, 'team': 1, 'order': 5, 'ord': 5, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 11, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 14, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3206524339}, {'is_pick': False, 'hero_id': 109, 'team': 1, 'order': 8, 'ord': 8, 'match_id': 3206524339}, {'is_pick': False, 'hero_id': 20, 'team': 0, 'order': 9, 'ord': 9, 'match_id': 3206524339}, {'is_pick': False, 'hero_id': 17, 'team': 1, 'order': 10, 'ord': 10, 'match_id': 3206524339}, {'is_pick': False, 'hero_id': 8, 'team': 0, 'order': 11, 'ord': 11, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 5, 'team': 1, 'order': 12, 'ord': 12, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 74, 'team': 0, 'order': 13, 'ord': 13, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 95, 'team': 1, 'order': 14, 'ord': 14, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 7, 'team': 0, 'order': 15, 'ord': 15, 'match_id': 3206524339}, {'is_pick': False, 'hero_id': 81, 'team': 1, 'order': 16, 'ord': 16, 'match_id': 3206524339}, {'is_pick': False, 'hero_id': 65, 'team': 0, 'order': 17, 'ord': 17, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 113, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3206524339}, {'is_pick': True, 'hero_id': 58, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3206524339}]"
FALSE,3203120505,1927,67,2,19,38,TRUE,1495714433,5,25,3158,,http://replay151.valve.net/570/3203120505_1905637015.dem.bz2,"[{'is_pick': False, 'hero_id': 29, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3203120505}, {'is_pick': False, 'hero_id': 83, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3203120505}, {'is_pick': False, 'hero_id': 16, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3203120505}, {'is_pick': False, 'hero_id': 37, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 5, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 88, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 92, 'team': 0, 'order': 6, 'ord': 6, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 104, 'team': 1, 'order': 7, 'ord': 7, 'match_id': 3203120505}, {'is_pick': False, 'hero_id': 109, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3203120505}, {'is_pick': False, 'hero_id': 39, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3203120505}, {'is_pick': False, 'hero_id': 32, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3203120505}, {'is_pick': False, 'hero_id': 43, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 54, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 46, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 110, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 95, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3203120505}, {'is_pick': False, 'hero_id': 23, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3203120505}, {'is_pick': False, 'hero_id': 34, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 66, 'team': 1, 'order': 18, 'ord': 18, 'match_id': 3203120505}, {'is_pick': True, 'hero_id': 17, 'team': 0, 'order': 19, 'ord': 19, 'match_id': 3203120505}]"
FALSE,3203009550,2184,19,2,18,29,TRUE,1495710698,5,25,988,,http://replay154.valve.net/570/3203009550_1522482704.dem.bz2,"[{'is_pick': False, 'hero_id': 5, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3203009550}, {'is_pick': False, 'hero_id': 83, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3203009550}, {'is_pick': False, 'hero_id': 88, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3203009550}, {'is_pick': False, 'hero_id': 37, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 110, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 87, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 16, 'team': 0, 'order': 6, 'ord': 6, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 106, 'team': 1, 'order': 7, 'ord': 7, 'match_id': 3203009550}, {'is_pick': False, 'hero_id': 55, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3203009550}, {'is_pick': False, 'hero_id': 75, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3203009550}, {'is_pick': False, 'hero_id': 41, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3203009550}, {'is_pick': False, 'hero_id': 8, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 70, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 23, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 29, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 89, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3203009550}, {'is_pick': False, 'hero_id': 33, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3203009550}, {'is_pick': False, 'hero_id': 11, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 65, 'team': 1, 'order': 18, 'ord': 18, 'match_id': 3203009550}, {'is_pick': True, 'hero_id': 1, 'team': 0, 'order': 19, 'ord': 19, 'match_id': 3203009550}]"
FALSE,3202564238,3069,138,2,27,31,FALSE,1495692257,5,25,,2140,http://replay153.valve.net/570/3202564238_267511854.dem.bz2,"[{'is_pick': False, 'hero_id': 91, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3202564238}, {'is_pick': False, 'hero_id': 106, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3202564238}, {'is_pick': False, 'hero_id': 58, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3202564238}, {'is_pick': False, 'hero_id': 83, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 37, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 13, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 3, 'team': 0, 'order': 6, 'ord': 6, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 88, 'team': 1, 'order': 7, 'ord': 7, 'match_id': 3202564238}, {'is_pick': False, 'hero_id': 49, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3202564238}, {'is_pick': False, 'hero_id': 6, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3202564238}, {'is_pick': False, 'hero_id': 107, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3202564238}, {'is_pick': False, 'hero_id': 38, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 92, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 109, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 9, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 17, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3202564238}, {'is_pick': False, 'hero_id': 23, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3202564238}, {'is_pick': False, 'hero_id': 98, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 86, 'team': 1, 'order': 18, 'ord': 18, 'match_id': 3202564238}, {'is_pick': True, 'hero_id': 7, 'team': 0, 'order': 19, 'ord': 19, 'match_id': 3202564238}]"
FALSE,3202452265,1840,4,2,14,41,TRUE,1495686579,5,25,1359,,http://replay152.valve.net/570/3202452265_1686171226.dem.bz2,"[{'is_pick': False, 'hero_id': 106, 'team': 0, 'order': 0, 'ord': 0, 'match_id': 3202452265}, {'is_pick': False, 'hero_id': 91, 'team': 1, 'order': 1, 'ord': 1, 'match_id': 3202452265}, {'is_pick': False, 'hero_id': 23, 'team': 0, 'order': 2, 'ord': 2, 'match_id': 3202452265}, {'is_pick': False, 'hero_id': 58, 'team': 1, 'order': 3, 'ord': 3, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 83, 'team': 0, 'order': 4, 'ord': 4, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 55, 'team': 1, 'order': 5, 'ord': 5, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 64, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 88, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3202452265}, {'is_pick': False, 'hero_id': 43, 'team': 1, 'order': 8, 'ord': 8, 'match_id': 3202452265}, {'is_pick': False, 'hero_id': 41, 'team': 0, 'order': 9, 'ord': 9, 'match_id': 3202452265}, {'is_pick': False, 'hero_id': 94, 'team': 1, 'order': 10, 'ord': 10, 'match_id': 3202452265}, {'is_pick': False, 'hero_id': 77, 'team': 0, 'order': 11, 'ord': 11, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 100, 'team': 1, 'order': 12, 'ord': 12, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 63, 'team': 0, 'order': 13, 'ord': 13, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 81, 'team': 1, 'order': 14, 'ord': 14, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 65, 'team': 0, 'order': 15, 'ord': 15, 'match_id': 3202452265}, {'is_pick': False, 'hero_id': 17, 'team': 1, 'order': 16, 'ord': 16, 'match_id': 3202452265}, {'is_pick': False, 'hero_id': 49, 'team': 0, 'order': 17, 'ord': 17, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 13, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3202452265}, {'is_pick': True, 'hero_id': 46, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3202452265}]"
TRUE,3202378726,2108,241,2,9,22,TRUE,1495682396,5,25,1355,,http://replay153.valve.net/570/3202378726_388824930.dem.bz2,"[{'is_pick': False, 'hero_id': 91, 'team': 0, 'order': 0, 'ord': 0, 'match_id': 3202378726}, {'is_pick': False, 'hero_id': 37, 'team': 1, 'order': 1, 'ord': 1, 'match_id': 3202378726}, {'is_pick': False, 'hero_id': 58, 'team': 0, 'order': 2, 'ord': 2, 'match_id': 3202378726}, {'is_pick': False, 'hero_id': 83, 'team': 1, 'order': 3, 'ord': 3, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 110, 'team': 0, 'order': 4, 'ord': 4, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 99, 'team': 1, 'order': 5, 'ord': 5, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 90, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 106, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3202378726}, {'is_pick': False, 'hero_id': 60, 'team': 1, 'order': 8, 'ord': 8, 'match_id': 3202378726}, {'is_pick': False, 'hero_id': 95, 'team': 0, 'order': 9, 'ord': 9, 'match_id': 3202378726}, {'is_pick': False, 'hero_id': 100, 'team': 1, 'order': 10, 'ord': 10, 'match_id': 3202378726}, {'is_pick': False, 'hero_id': 39, 'team': 0, 'order': 11, 'ord': 11, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 51, 'team': 1, 'order': 12, 'ord': 12, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 23, 'team': 0, 'order': 13, 'ord': 13, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 107, 'team': 1, 'order': 14, 'ord': 14, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 55, 'team': 0, 'order': 15, 'ord': 15, 'match_id': 3202378726}, {'is_pick': False, 'hero_id': 18, 'team': 1, 'order': 16, 'ord': 16, 'match_id': 3202378726}, {'is_pick': False, 'hero_id': 8, 'team': 0, 'order': 17, 'ord': 17, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 41, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3202378726}, {'is_pick': True, 'hero_id': 77, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3202378726}]"
